ГОД,МЕСЯЦ,КБК,ГБ,РБ,МБ
2003,октябрь,108106,63077,0,63077
2003,октябрь,108107,7779,0,7779
2003,октябрь,108108,82114,0,82114
2003,октябрь,108109,5842,0,5842
2003,октябрь,108110,15201,0,15201
2003,октябрь,108111,1360999,0,1360999
2003,октябрь,108112,12975,0,12975
2003,октябрь,108113,4419,4419,0
2003,октябрь,108114,268326,0,268326
2003,октябрь,108115,374612,0,374612
2003,октябрь,108116,735022,0,735022
2003,октябрь,2,39764946,35084188,4680758
2003,октябрь,201,30702777,29952946,749832
2003,октябрь,201101,556979,556979,0
2003,октябрь,201102,133135,0,133135
2003,октябрь,201201,5631665,5631665,0
2003,октябрь,201202,1455898,1455898,0
2003,октябрь,201203,3682548,3682548,0
2003,октябрь,201204,6491,6491,0
2003,октябрь,201206,12,12,0
2003,октябрь,201211,350119,350119,0
2003,октябрь,201213,0,0,0
2003,октябрь,201215,52071,0,52071
2003,октябрь,201217,0,0,0
2003,октябрь,201226,0,0,0
2003,октябрь,201227,17289963,17289963,0
2003,октябрь,201228,206692,206692,0
2003,октябрь,201229,449246,0,449246
2003,октябрь,201301,636329,636329,0
2003,октябрь,201302,136249,136249,0
2003,октябрь,201303,115380,0,115380
2003,октябрь,202,129444,83756,45688
2003,октябрь,202103,692,0,692
2003,октябрь,202109,8173,0,8173
2003,октябрь,202113,23429,0,23429
2003,октябрь,202303,17530,17530,0
2003,октябрь,202304,11645,0,11645
2003,октябрь,202305,66226,66226,0
2003,октябрь,202306,1748,0,1748
2003,октябрь,203,3455626,834490,2621136
2003,октябрь,203101,671651,671651,0
2003,октябрь,203102,94575,0,94575
2003,октябрь,203103,530,0,530
2003,октябрь,203104,33137,33137,0
2003,октябрь,203106,58601,58601,0
2003,октябрь,203107,920,920,0
2003,октябрь,203109,11740,11740,0
2003,октябрь,203110,1367425,0,1367425
2003,октябрь,203111,1140450,0,1140450
2003,октябрь,203112,58440,58440,0
2003,октябрь,203113,18087,0,18087
2003,октябрь,203114,70,0,70
2003,октябрь,203115,2,2,0
2003,октябрь,203116,368,368,0
2003,октябрь,204,1274298,1098619,175679
2003,октябрь,204101,0,0,0
2003,октябрь,204102,1504,1504,0
2003,октябрь,204103,202752,202752,0
2003,октябрь,204104,10499,10499,0
2003,октябрь,204105,67618,67618,0
2003,октябрь,204106,30426,30426,0
2003,октябрь,204107,4,4,0
2003,октябрь,204108,0,0,0
2003,октябрь,204109,0,0,0
2003,октябрь,204201,5773,5773,0
2003,октябрь,204301,10000,10000,0
2003,октябрь,204302,0,0,0
2003,октябрь,204303,2163,2163,0
2003,октябрь,204401,2355,2355,0
2003,октябрь,204402,3502,3502,0
2003,октябрь,204403,58249,58249,0
2003,октябрь,204404,11414,11414,0
2003,октябрь,204405,53473,53473,0
2003,октябрь,204406,12079,12079,0
2003,октябрь,204407,0,0,0
2003,октябрь,204501,43840,43840,0
2003,октябрь,204502,32169,32169,0
2003,октябрь,204503,0,0,0
2003,октябрь,204504,2,2,0
2003,октябрь,204601,386263,386263,0
2003,октябрь,204701,164535,164535,0
2003,октябрь,204801,20146,0,20146
2003,октябрь,204802,5669,0,5669
2003,октябрь,204803,23178,0,23178
2003,октябрь,204804,75533,0,75533
2003,октябрь,204805,51153,0,51153
2003,октябрь,205,4202428,3114005,1088423
2003,октябрь,205101,1753,1753,0
2003,октябрь,205102,24545,24545,0
2003,октябрь,205104,613,613,0
2003,октябрь,205105,299027,0,299027
2003,октябрь,205106,92770,92770,0
2003,октябрь,205109,2560313,2560313,0
2003,октябрь,205110,728166,0,728166
2003,октябрь,205111,0,0,0
2003,октябрь,205112,0,0,0
2003,октябрь,205113,0,0,0
2003,октябрь,205114,0,0,0
2003,октябрь,205115,0,0,0
2003,октябрь,205116,0,0,0
2003,октябрь,205117,0,0,0
2003,октябрь,205118,0,0,0
2003,октябрь,205123,64868,64868,0
2003,октябрь,205124,20441,0,20441
2003,октябрь,205125,369144,369144,0
2003,октябрь,205126,40789,0,40789
2003,октябрь,299999,815330181,534067388,281262793
2003,октябрь,3,11175036,6142237,5032800
2003,октябрь,301,918637,809390,109247
2003,октябрь,301103,109247,0,109247
2003,октябрь,301104,206673,206673,0
2003,октябрь,301106,602717,602717,0
2003,октябрь,302,5332815,5332815,0
2003,октябрь,302101,1,1,0
2003,октябрь,302102,0,0,0
2003,октябрь,302103,5332814,5332814,0
2003,октябрь,303,4923585,32,4923553
2003,октябрь,303102,32,32,0
2003,октябрь,303103,4923553,0,4923553
2003,октябрь,399999,826505218,540209625,286295593
2003,октябрь,901102,67833238,0,0
2003,октябрь,906101,30329069,0,0
2003,октябрь,908101,179341,0,0
2004,октябрь,1,941740318,643461807,298278511
2004,октябрь,101,344676569,265666621,79009948
2004,октябрь,101101,174530965,174530965,0
2004,октябрь,101102,11132124,11132124,0
2004,октябрь,101103,3390779,3390779,0
2004,октябрь,101104,20095769,20095769,0
2004,октябрь,101105,53283956,53283956,0
2004,октябрь,101106,42130,42130,0
2004,октябрь,101107,3190897,3190897,0
2004,октябрь,101201,71389245,0,71389245
2004,октябрь,101202,4553127,0,4553127
2004,октябрь,101203,3067575,0,3067575
2004,октябрь,103,134414602,0,134414602
2004,октябрь,103101,134414602,0,134414602
2004,октябрь,104,34206323,0,34206323
2004,октябрь,104101,22220610,0,22220610
2004,октябрь,104102,1373774,0,1373774
2004,октябрь,104301,34735,0,34735
2004,октябрь,104302,591717,0,591717
2004,октябрь,104303,966889,0,966889
2004,октябрь,104304,704,0,704
2004,октябрь,104305,715,0,715
2004,октябрь,104306,561,0,561
2004,октябрь,104307,119634,0,119634
2004,октябрь,104308,2944426,0,2944426
2004,октябрь,104401,1802946,0,1802946
2004,октябрь,104402,3868817,0,3868817
2004,октябрь,104501,280796,0,280796
2004,октябрь,105,381873031,336452018,45421014
2004,октябрь,105101,56720651,49761715,6958935
2004,октябрь,105102,95553889,95553889,0
2004,октябрь,105103,0,0,0
2004,октябрь,105104,12093764,11510360,583405
2004,октябрь,105105,54286642,54286642,0
2004,октябрь,105106,1172748,1172748,0
2004,октябрь,105107,36932,36932,0
2004,октябрь,105201,450008,0,450008
2004,октябрь,105202,1802496,0,1802496
2004,октябрь,105203,49556,0,49556
2004,октябрь,105204,107648,0,107648
2004,октябрь,105205,63814,0,63814
2004,октябрь,105206,27994,0,27994
2004,октябрь,105207,1706882,0,1706882
2004,октябрь,105208,19131,0,19131
2004,октябрь,105209,16741,0,16741
2004,октябрь,105210,3420491,0,3420491
2004,октябрь,105211,228112,0,228112
2004,октябрь,105212,47393,0,47393
2004,октябрь,105214,24,24,0
2004,октябрь,105215,1,1,0
2004,октябрь,105216,47,47,0
2004,октябрь,105217,0,0,0
2004,октябрь,105218,96508,0,96508
2004,октябрь,105219,2,2,0
2004,октябрь,105221,26,0,26
2004,октябрь,105223,329791,0,329791
2004,октябрь,105224,69229,0,69229
2004,октябрь,105229,309107,309107,0
2004,октябрь,105230,0,0,0
2004,октябрь,105231,0,0,0
2004,октябрь,105232,0,0,0
2004,октябрь,105233,0,0,0
2004,октябрь,105234,0,0,0
2004,октябрь,105235,0,0,0
2004,октябрь,105236,8,0,8
2004,октябрь,105237,59256,0,59256
2004,октябрь,105241,32760,32760,0
2004,октябрь,105242,155140,155140,0
2004,октябрь,105243,60108,60108,0
2004,октябрь,105244,87161,87161,0
2004,октябрь,105245,26260,26260,0
2004,октябрь,105246,2390,2390,0
2004,октябрь,105247,1412159,1412159,0
2004,октябрь,105248,3888,3888,0
2004,октябрь,105249,4899,4899,0
2004,октябрь,105250,154616,154616,0
2004,октябрь,105251,0,0,0
2004,октябрь,105255,1316161,1316161,0
2004,октябрь,105258,1,1,0
2004,октябрь,105259,17,17,0
2004,октябрь,105260,3218365,3218365,0
2004,октябрь,105261,0,0,0
2004,октябрь,105269,1,1,0
2004,октябрь,105270,17,17,0
2004,октябрь,105271,0,0,0
2004,октябрь,105272,0,0,0
2004,октябрь,105273,143,143,0
2004,октябрь,105274,0,0,0
2004,октябрь,105275,-14,-14,0
2004,октябрь,105276,0,0,0
2004,октябрь,105277,0,0,0
2004,октябрь,105278,-22,-22,0
2004,октябрь,105279,1,1,0
2004,октябрь,105280,0,0,0
2004,октябрь,105281,10195,10195,0
2004,октябрь,105282,0,0,0
2004,октябрь,105283,0,0,0
2004,октябрь,105284,0,0,0
2004,октябрь,105285,0,0,0
2004,октябрь,105286,39,39,0
2004,октябрь,105287,0,0,0
2004,октябрь,105290,6925122,0,6925122
2004,октябрь,105291,1216148,0,1216148
2004,октябрь,105292,20565,0,20565
2004,октябрь,105293,38061,0,38061
2004,октябрь,105294,-235,0,-235
2004,октябрь,105295,722,0,722
2004,октябрь,105296,841192,0,841192
2004,октябрь,105297,176426,0,176426
2004,октябрь,105302,8903940,8903940,0
2004,октябрь,105303,346601,0,346601
2004,октябрь,105304,58135,0,58135
2004,октябрь,105305,10306068,10306068,0
2004,октябрь,105306,78167521,78167521,0
2004,октябрь,105307,930815,930815,0
2004,октябрь,105308,1186438,1186438,0
2004,октябрь,105309,611019,611019,0
2004,октябрь,105310,15988,15988,0
2004,октябрь,105311,236626,236626,0
2004,октябрь,105313,29381,29381,0
2004,октябрь,105314,6991,0,6991
2004,октябрь,105315,4385626,-14,4385640
2004,октябрь,105316,12624901,14,12624887
2004,октябрь,105322,0,0,0
2004,октябрь,105325,0,0,0
2004,октябрь,105326,12900906,12900906,0
2004,октябрь,105328,3642505,3642505,0
2004,октябрь,105401,270450,0,270450
2004,октябрь,105402,402399,0,402399
2004,октябрь,105403,247303,0,247303
2004,октябрь,105404,131168,0,131168
2004,октябрь,105406,268208,268208,0
2004,октябрь,105410,124,0,124
2004,октябрь,105411,0,0,0
2004,октябрь,105412,61122,61122,0
2004,октябрь,105413,32819,32819,0
2004,октябрь,105414,111507,0,111507
2004,октябрь,105415,6470,6470,0
2004,октябрь,105416,16833,16833,0
2004,октябрь,105417,314,314,0
2004,октябрь,105418,704047,0,704047
2004,октябрь,105419,19289,19289,0
2004,октябрь,105420,876336,0,876336
2004,октябрь,106,40064090,40064090,0
2004,октябрь,106101,28735602,28735602,0
2004,октябрь,106102,4504619,4504619,0
2004,октябрь,106103,534578,534578,0
2004,октябрь,106104,50925,50925,0
2004,октябрь,106201,6238801,6238801,0
2004,октябрь,106202,-1859,-1859,0
2004,октябрь,106203,1410,1410,0
2004,октябрь,106204,14,14,0
2004,октябрь,107,55784,53008,2776
2004,октябрь,107109,53008,53008,0
2004,октябрь,107110,2776,0,2776
2004,октябрь,108,6449919,1226070,5223849
2004,октябрь,108101,1221477,1221477,0
2004,октябрь,108102,1505228,0,1505228
2004,октябрь,108103,40391,0,40391
2004,октябрь,108104,126498,0,126498
2004,октябрь,108105,61440,0,61440
2004,октябрь,108106,96024,0,96024
2004,октябрь,108107,6501,0,6501
2004,октябрь,108108,79003,0,79003
2004,октябрь,108109,6688,0,6688
2004,октябрь,108110,8379,0,8379
2004,октябрь,108111,1382462,0,1382462
2004,октябрь,108112,15989,0,15989
2004,октябрь,108113,4594,4594,0
2004,октябрь,108114,315500,0,315500
2004,октябрь,108115,528096,0,528096
2004,октябрь,108116,1051650,0,1051650
2004,октябрь,2,73800119,67036511,6763608
2004,октябрь,201,49152851,47937752,1215098
2004,октябрь,201101,657377,657377,0
2004,октябрь,201102,210175,0,210175
2004,октябрь,201201,16566259,16566259,0
2004,октябрь,201202,1441354,1441354,0
2004,октябрь,201203,3285576,3285576,0
2004,октябрь,201204,1111,1111,0
2004,октябрь,201206,0,0,0
2004,октябрь,201211,143220,143220,0
2004,октябрь,201213,2,2,0
2004,октябрь,201215,108163,0,108163
2004,октябрь,201217,0,0,0
2004,октябрь,201226,19,19,0
2004,октябрь,201227,24919875,24919875,0
2004,октябрь,201228,239431,239431,0
2004,октябрь,201229,636325,0,636325
2004,октябрь,201301,628053,628053,0
2004,октябрь,201302,55475,55475,0
2004,октябрь,201303,62752,0,62752
2004,октябрь,201304,197683,0,197683
2004,октябрь,201305,1,1,0
2004,октябрь,202,215352,150155,65197
2004,октябрь,202103,0,0,0
2004,октябрь,202109,7735,0,7735
2004,октябрь,202113,27153,0,27153
2004,октябрь,202303,14605,14605,0
2004,октябрь,202304,22986,0,22986
2004,октябрь,202305,135550,135550,0
2004,октябрь,202306,7323,0,7323
2004,октябрь,203,4548018,1513581,3034438
2004,октябрь,203101,1328467,1328467,0
2004,октябрь,203102,74379,0,74379
2004,октябрь,203103,0,0,0
2004,октябрь,203104,14037,14037,0
2004,октябрь,203106,134136,134136,0
2004,октябрь,203107,109,109,0
2004,октябрь,203109,1291,1291,0
2004,октябрь,203110,1533212,0,1533212
2004,октябрь,203111,1409523,0,1409523
2004,октябрь,203112,35481,35481,0
2004,октябрь,203113,17287,0,17287
2004,октябрь,203114,37,0,37
2004,октябрь,203115,60,60,0
2004,октябрь,203116,506751,506751,0
2004,октябрь,204,1736236,1603391,132844
2004,октябрь,204101,0,0,0
2004,октябрь,204102,0,0,0
2004,октябрь,204103,225024,225024,0
2004,октябрь,204104,7344,7344,0
2004,октябрь,204105,118520,118520,0
2004,октябрь,204106,788302,788302,0
2004,октябрь,204107,0,0,0
2004,октябрь,204108,3463,3463,0
2004,октябрь,204109,0,0,0
2004,октябрь,204201,5435,5435,0
2004,октябрь,204301,0,0,0
2004,октябрь,204302,0,0,0
2004,октябрь,204303,113569,113569,0
2004,октябрь,204401,1665,1665,0
2004,октябрь,204402,0,0,0
2004,октябрь,204403,46321,46321,0
2004,октябрь,204404,4775,4775,0
2004,октябрь,204405,35583,35583,0
2004,октябрь,204406,32112,32112,0
2004,октябрь,204407,4,4,0
2004,октябрь,204501,10780,10780,0
2004,октябрь,204502,22149,22149,0
2004,октябрь,204503,0,0,0
2004,октябрь,204504,4,4,0
2004,октябрь,204601,38669,38669,0
2004,октябрь,204701,153134,153134,0
2004,октябрь,204801,19311,0,19311
2004,октябрь,204802,21247,0,21247
2004,октябрь,204803,13498,0,13498
2004,октябрь,204804,70286,0,70286
2004,октябрь,204805,8502,0,8502
2004,октябрь,205,17637448,15321417,2316031
2004,октябрь,205101,10299,10299,0
2004,октябрь,205102,27994,27994,0
2004,октябрь,205104,408,408,0
2004,октябрь,205105,548349,0,548349
2004,октябрь,205106,143533,143533,0
2004,октябрь,205109,14947946,14947946,0
2004,октябрь,205110,1571063,0,1571063
2004,октябрь,205111,0,0,0
2004,октябрь,205112,0,0,0
2004,октябрь,205113,0,0,0
2004,октябрь,205114,0,0,0
2004,октябрь,205115,0,0,0
2004,октябрь,205116,0,0,0
2004,октябрь,205117,0,0,0
2004,октябрь,205118,0,0,0
2004,октябрь,205123,83133,83133,0
2004,октябрь,205124,128537,0,128537
2004,октябрь,205125,108105,108105,0
2004,октябрь,205126,68082,0,68082
2004,октябрь,299999,1015540438,710498318,305042120
2004,октябрь,3,14210526,4771479,9439047
2004,октябрь,301,489640,308421,181219
2004,октябрь,301103,181219,0,181219
2004,октябрь,301104,53596,53596,0
2004,октябрь,301106,254824,254824,0
2004,октябрь,302,4463048,4463048,0
2004,октябрь,302101,3,3,0
2004,октябрь,302102,0,0,0
2004,октябрь,302103,4435076,4435076,0
2004,октябрь,302104,27970,27970,0
2004,октябрь,303,9257839,11,9257828
2004,октябрь,303102,11,11,0
2004,октябрь,303103,9257828,0,9257828
2004,октябрь,303104,0,0,0
2004,октябрь,399999,1029750962,715269796,314481167
2004,октябрь,901102,83695889,0,0
2004,октябрь,906101,28821582,0,0
2004,октябрь,908101,875293,0,0
2006,октябрь,1,1799327415,1365804594,433522821
2006,октябрь,101,729319433,596684725,132634708
2006,октябрь,101101,278903008,278903008,0
2006,октябрь,101102,77624362,77624362,0
2006,октябрь,101103,9087006,9087006,0
2006,октябрь,101104,58216671,58216671,0
2006,октябрь,101105,143025635,143025635,0
2006,октябрь,101106,5471109,5471109,0
2006,октябрь,101107,24356934,24356934,0
2006,октябрь,101201,117729693,0,117729693
2006,октябрь,101202,11620206,0,11620206
2006,октябрь,101203,3284810,0,3284810
2006,октябрь,103,187201772,0,187201772
2006,октябрь,103101,187201772,0,187201772
2006,октябрь,104,50556563,0,50556563
2006,октябрь,104101,34664388,0,34664388
2006,октябрь,104102,1514917,0,1514917
2006,октябрь,104301,30238,0,30238
2006,октябрь,104302,705041,0,705041
2006,октябрь,104303,754336,0,754336
2006,октябрь,104304,737,0,737
2006,октябрь,104305,363,0,363
2006,октябрь,104306,745,0,745
2006,октябрь,104307,57435,0,57435
2006,октябрь,104308,4572758,0,4572758
2006,октябрь,104401,2550225,0,2550225
2006,октябрь,104402,5404917,0,5404917
2006,октябрь,104501,300463,0,300463
2006,октябрь,105,734366115,674427425,59938690
2006,октябрь,105101,97743011,97743011,0
2006,октябрь,105102,169641213,169641213,0
2006,октябрь,105103,0,0,0
2006,октябрь,105104,24421685,24421685,0
2006,октябрь,105105,114159348,114159348,0
2006,октябрь,105106,16051,16051,0
2006,октябрь,105107,2831,2831,0
2006,октябрь,105201,834862,0,834862
2006,октябрь,105202,4145042,0,4145042
2006,октябрь,105203,121656,0,121656
2006,октябрь,105204,90866,0,90866
2006,октябрь,105205,175818,0,175818
2006,октябрь,105206,51270,0,51270
2006,октябрь,105207,2596311,0,2596311
2006,октябрь,105208,19945,0,19945
2006,октябрь,105210,4773062,0,4773062
2006,октябрь,105211,188664,0,188664
2006,октябрь,105212,1008,0,1008
2006,октябрь,105214,5834,5834,0
2006,октябрь,105215,2495,2495,0
2006,октябрь,105218,149190,0,149190
2006,октябрь,105223,1245161,0,1245161
2006,октябрь,105224,100260,0,100260
2006,октябрь,105229,1607216,1607216,0
2006,октябрь,105236,10,0,10
2006,октябрь,105237,212144,0,212144
2006,октябрь,105241,34737,34737,0
2006,октябрь,105242,593979,593979,0
2006,октябрь,105243,100567,100567,0
2006,октябрь,105244,105926,105926,0
2006,октябрь,105245,78770,78770,0
2006,октябрь,105246,8396,8396,0
2006,октябрь,105247,2631233,2631233,0
2006,октябрь,105248,19673,19673,0
2006,октябрь,105250,552958,552958,0
2006,октябрь,105251,185972,185972,0
2006,октябрь,105255,3961158,3961158,0
2006,октябрь,105258,0,0,0
2006,октябрь,105259,8,8,0
2006,октябрь,105260,2402041,2402041,0
2006,октябрь,105269,10,10,0
2006,октябрь,105270,-26,-26,0
2006,октябрь,105290,8678948,0,8678948
2006,октябрь,105291,1566496,0,1566496
2006,октябрь,105292,36351,0,36351
2006,октябрь,105293,28817,0,28817
2006,октябрь,105294,954,0,954
2006,октябрь,105295,212,0,212
2006,октябрь,105296,1018359,0,1018359
2006,октябрь,105297,192923,0,192923
2006,октябрь,105301,2536825,2536825,0
2006,октябрь,105302,114613873,114613873,0
2006,октябрь,105303,482261,0,482261
2006,октябрь,105304,58009,0,58009
2006,октябрь,105305,6524695,6524695,0
2006,октябрь,105306,19877719,19877719,0
2006,октябрь,105307,414678,414678,0
2006,октябрь,105308,1014539,1014539,0
2006,октябрь,105309,4053140,4053140,0
2006,октябрь,105310,11278,11278,0
2006,октябрь,105311,366252,366252,0
2006,октябрь,105313,51503,51503,0
2006,октябрь,105314,9542,0,9542
2006,октябрь,105315,4472565,0,4472565
2006,октябрь,105316,24424144,0,24424144
2006,октябрь,105322,0,0,0
2006,октябрь,105325,0,0,0
2006,октябрь,105326,89184998,89184998,0
2006,октябрь,105328,16757743,16757743,0
2006,октябрь,105329,0,0,0
2006,октябрь,105401,362110,0,362110
2006,октябрь,105402,373632,0,373632
2006,октябрь,105403,179399,0,179399
2006,октябрь,105404,509660,0,509660
2006,октябрь,105405,141492,0,141492
2006,октябрь,105406,521740,521740,0
2006,октябрь,105410,-99,0,-99
2006,октябрь,105412,112353,112353,0
2006,октябрь,105413,20043,20043,0
2006,октябрь,105414,202205,0,202205
2006,октябрь,105415,11463,11463,0
2006,октябрь,105416,25144,25144,0
2006,октябрь,105417,519,519,0
2006,октябрь,105418,1098938,0,1098938
2006,октябрь,105419,49728,49728,0
2006,октябрь,105420,1396502,0,1396502
2006,октябрь,105421,4089,4089,0
2006,октябрь,105422,15,15,0
2006,октябрь,106,88567030,88567030,0
2006,октябрь,106101,55946656,55946656,0
2006,октябрь,106102,22298087,22298087,0
2006,октябрь,106103,8000,8000,0
2006,октябрь,106105,958252,958252,0
2006,октябрь,106201,9335168,9335168,0
2006,октябрь,106202,20707,20707,0
2006,октябрь,106203,101,101,0
2006,октябрь,106204,58,58,0
2006,октябрь,107,23434,21147,2287
2006,октябрь,107109,21147,21147,0
2006,октябрь,107110,2287,0,2287
2006,октябрь,108,9293067,6104266,3188801
2006,октябрь,108101,1089650,1089650,0
2006,октябрь,108102,2705624,0,2705624
2006,октябрь,108103,26584,26584,0
2006,октябрь,108104,173215,0,173215
2006,октябрь,108105,54701,0,54701
2006,октябрь,108106,105288,0,105288
2006,октябрь,108107,10203,0,10203
2006,октябрь,108108,88087,0,88087
2006,октябрь,108109,9628,0,9628
2006,октябрь,108110,16803,0,16803
2006,октябрь,108111,1433542,1433542,0
2006,октябрь,108112,25195,0,25195
2006,октябрь,108113,5026,5026,0
2006,октябрь,108114,512877,512877,0
2006,октябрь,108115,978864,978864,0
2006,октябрь,108116,2052987,2052987,0
2006,октябрь,108117,56,0,56
2006,октябрь,108118,4736,4736,0
2006,октябрь,2,40206611,35402605,4804005
2006,октябрь,201,27374538,25552112,1822426
2006,октябрь,201101,1162873,1162873,0
2006,октябрь,201102,201367,0,201367
2006,октябрь,201201,287,287,0
2006,октябрь,201301,891422,891422,0
2006,октябрь,201302,109542,0,109542
2006,октябрь,201401,2154,2154,0
2006,октябрь,201402,67496,0,67496
2006,октябрь,201501,1830359,1830359,0
2006,октябрь,201502,100,100,0
2006,октябрь,201503,14611613,14611613,0
2006,октябрь,201504,1132277,0,1132277
2006,октябрь,201601,994028,994028,0
2006,октябрь,201602,68,0,68
2006,октябрь,201603,2069,2069,0
2006,октябрь,201701,51805,51805,0
2006,октябрь,201702,303263,303263,0
2006,октябрь,201703,0,0,0
2006,октябрь,201704,229448,229448,0
2006,октябрь,201705,108729,108729,0
2006,октябрь,201706,55877,0,55877
2006,октябрь,201707,0,0,0
2006,октябрь,201708,0,0,0
2006,октябрь,201709,0,0,0
2006,октябрь,201710,122498,122498,0
2006,октябрь,201711,8985,0,8985
2006,октябрь,201712,4053,4053,0
2006,октябрь,201713,475,0,475
2006,октябрь,201714,31388,31388,0
2006,октябрь,201715,268277,268277,0
2006,октябрь,201901,2700948,2700948,0
2006,октябрь,201902,233148,0,233148
2006,октябрь,201903,1505427,1505427,0
2006,октябрь,201904,5,0,5
2006,октябрь,201905,492182,492182,0
2006,октябрь,201906,239189,239189,0
2006,октябрь,201907,13186,0,13186
2006,октябрь,201908,0,0,0
2006,октябрь,202,1410394,1373299,37096
2006,октябрь,202101,1373299,1373299,0
2006,октябрь,202102,37096,0,37096
2006,октябрь,203,53166,36676,16490
2006,октябрь,203101,36676,36676,0
2006,октябрь,203102,16490,0,16490
2006,октябрь,204,5900574,3991964,1908610
2006,октябрь,204101,2601101,2601101,0
2006,октябрь,204103,343858,343858,0
2006,октябрь,204105,1824274,0,1824274
2006,октябрь,204106,792,0,792
2006,октябрь,204107,248,248,0
2006,октябрь,204108,1159,1159,0
2006,октябрь,204109,1556,1556,0
2006,октябрь,204110,700600,700600,0
2006,октябрь,204111,165924,165924,0
2006,октябрь,204112,3425,0,3425
2006,октябрь,204113,177516,177516,0
2006,октябрь,204114,80119,0,80119
2006,октябрь,205,63,63,0
2006,октябрь,205101,63,63,0
2006,октябрь,205102,0,0,0
2006,октябрь,205201,0,0,0
2006,октябрь,205202,0,0,0
2006,октябрь,206,5467875,4448492,1019383
2006,октябрь,206101,268,268,0
2006,октябрь,206102,32457,32457,0
2006,октябрь,206104,85049,85049,0
2006,октябрь,206105,134821,0,134821
2006,октябрь,206106,1321917,1321917,0
2006,октябрь,206107,153308,0,153308
2006,октябрь,206108,2704828,2704828,0
2006,октябрь,206109,731254,0,731254
2006,октябрь,206110,303973,303973,0
2006,октябрь,299999,1839534025,1401207199,438326826
2006,октябрь,3,61624940,7127443,54497497
2006,октябрь,301,28457932,182546,28275385
2006,октябрь,301101,182546,182546,0
2006,октябрь,301102,467451,0,467451
2006,октябрь,301103,27807935,0,27807935
2006,октябрь,302,6944897,6944897,0
2006,октябрь,302101,65,65,0
2006,октябрь,302102,168,168,0
2006,октябрь,302103,6208382,6208382,0
2006,октябрь,302104,736282,736282,0
2006,октябрь,303,26222111,0,26222111
2006,октябрь,303101,24498415,0,24498415
2006,октябрь,303102,1582714,0,1582714
2006,октябрь,303201,0,0,0
2006,октябрь,303202,140983,0,140983
2006,октябрь,399999,1901158965,1408334642,492824323
2006,октябрь,901101,138177437,0,
2006,октябрь,902101,20196775,0,
2006,октябрь,906101,23163218,0,
2006,октябрь,908101,186024,0,
2007,октябрь,1,1815262237,1261650577,553611660
2007,октябрь,101,711639951,532460662,179179289
2007,октябрь,101101,368020338,368020338,0
2007,октябрь,101102,87114172,87114172,0
2007,октябрь,101103,11102582,11102582,0
2007,октябрь,101104,66223569,66223569,0
2007,октябрь,101105,0,0,0
2007,октябрь,101106,0,0,0
2007,октябрь,101107,0,0,0
2007,октябрь,101201,157958821,0,157958821
2007,октябрь,101202,17386569,0,17386569
2007,октябрь,101203,3833900,0,3833900
2007,октябрь,103,235336919,0,235336919
2007,октябрь,103101,235336919,0,235336919
2007,октябрь,104,63871002,0,63871002
2007,октябрь,104101,43021726,0,43021726
2007,октябрь,104102,1780403,0,1780403
2007,октябрь,104301,32851,0,32851
2007,октябрь,104302,826622,0,826622
2007,октябрь,104303,867105,0,867105
2007,октябрь,104304,550,0,550
2007,октябрь,104305,1134,0,1134
2007,октябрь,104306,1401,0,1401
2007,октябрь,104307,72439,0,72439
2007,октябрь,104308,6129321,0,6129321
2007,октябрь,104401,3160016,0,3160016
2007,октябрь,104402,7624704,0,7624704
2007,октябрь,104501,352731,0,352731
2007,октябрь,105,666145538,597789608,68355930
2007,октябрь,105101,125013023,125013023,0
2007,октябрь,105102,241653701,241653701,0
2007,октябрь,105103,0,0,0
2007,октябрь,105104,23648010,23648010,0
2007,октябрь,105105,134905922,134905922,0
2007,октябрь,105106,10824,10824,0
2007,октябрь,105107,-95,-95,0
2007,октябрь,105201,788372,0,788372
2007,октябрь,105202,4118070,0,4118070
2007,октябрь,105203,65879,0,65879
2007,октябрь,105204,127222,0,127222
2007,октябрь,105205,163700,0,163700
2007,октябрь,105206,46249,0,46249
2007,октябрь,105207,3290513,0,3290513
2007,октябрь,105208,13113,0,13113
2007,октябрь,105209,0,0,0
2007,октябрь,105210,6542017,0,6542017
2007,октябрь,105211,194445,0,194445
2007,октябрь,105212,0,0,0
2007,октябрь,105213,0,0,0
2007,октябрь,105214,3851,3851,0
2007,октябрь,105215,125,125,0
2007,октябрь,105216,0,0,0
2007,октябрь,105217,15,15,0
2007,октябрь,105218,171941,0,171941
2007,октябрь,105219,0,0,0
2007,октябрь,105220,0,0,0
2007,октябрь,105221,9903,0,9903
2007,октябрь,105222,0,0,0
2007,октябрь,105223,566811,0,566811
2007,октябрь,105224,96878,0,96878
2007,октябрь,105229,380748,380748,0
2007,октябрь,105236,24,0,24
2007,октябрь,105237,208846,0,208846
2007,октябрь,105241,70215,70215,0
2007,октябрь,105242,1220303,1220303,0
2007,октябрь,105243,137024,137024,0
2007,октябрь,105244,225203,225203,0
2007,октябрь,105245,119552,119552,0
2007,октябрь,105246,4093,4093,0
2007,октябрь,105247,3595356,3595356,0
2007,октябрь,105248,8552,8552,0
2007,октябрь,105250,1489178,1489178,0
2007,октябрь,105251,823,823,0
2007,октябрь,105255,7385339,7385339,0
2007,октябрь,105258,0,0,0
2007,октябрь,105259,61,61,0
